,Order_ID,Order_Date,Ship_Date,Customer_Id,Customer_Name,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount(%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Staus,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
785,ORD1785,2025-05-17,2025-05-20,CUST524,Melissa Fowler,Consumer,PROD6522,Keyboard,Electronics,West,Maine,Elizabethchester,3,1982,20,4756.8,3501.72,1255.08,UPI,Cancelled,Estes-Brown,rli@example.net,29,No,0
786,ORD1786,2024-09-09,2024-09-13,CUST986,Elizabeth Becker,Consumer,PROD9472,Juice Pack,Grocery,East,Massachusetts,West Pamela,7,274,10,1726.2,1485.9,240.3,UPI,Returned,"Perry, Williams and Garcia",sara17@example.com,25,No,0
787,ORD1787,2024-03-03,2024-03-10,CUST636,Jamie Smith,Corporate,PROD2199,Monitor,Electronics,West,South Carolina,Lake Allison,1,4824,10,4341.6,2814.28,1527.32,Cash,Delivered,"Roth, Robinson and Barnes",jennifermcgrath@example.net,5,Yes,15
788,ORD1788,2024-08-28,2024-08-30,CUST889,Vincent Sanchez,Consumer,PROD2764,Bookshelf,Furniture,West,Alaska,West Tracy,6,448,10,2419.2,1652.4,766.8,Credit,Returned,"Vance, Garcia and Clark",lesliesweeney@example.org,27,No,0
789,ORD1789,2024-07-10,2024-07-16,CUST893,Melissa Houston,Corporate,PROD9026,Study Table,Furniture,South,South Carolina,Wendytown,5,631,5,2997.25,2650.17,347.08,Credit,Cancelled,Tucker-Hughes,donald50@example.net,4,Yes,27
790,ORD1790,2024-05-13,2024-05-14,CUST553,Elizabeth Johnson,Home Office,PROD5560,Calculator,Office Supplies,East,Arkansas,Fordville,3,3516,0,10548.0,7267.73,3280.27,Credit,Pending,Ortiz and Sons,wagnereric@example.org,29,No,0
791,ORD1791,2025-08-30,2025-09-05,CUST390,Michael Oconnell,Corporate,PROD2650,Keyboard,Electronics,North,South Carolina,Jenniferville,2,3189,15,5421.3,4068.47,1352.83,Cash,Pending,Taylor Ltd,alyssapatton@example.org,18,No,0
792,ORD1792,2024-08-02,2024-08-09,CUST651,Matthew Miller,Home Office,PROD9865,Cooking Oil,Grocery,North,Minnesota,Brittanytown,4,3944,15,13409.6,11336.69,2072.91,Cash,Delivered,"Hunt, Haley and Evans",qfoster@example.net,23,No,0
793,ORD1793,2025-01-06,2025-01-10,CUST923,Jasmin Clark,Corporate,PROD2093,Monitor,Electronics,East,Missouri,Rubiomouth,6,4600,20,22080.0,14478.09,7601.91,Credit,Delivered,Williamson and Sons,nancysanchez@example.org,11,No,0
794,ORD1794,2024-10-07,2024-10-13,CUST609,Shawn Martin,Home Office,PROD9220,Mouse,Electronics,South,Minnesota,Lake Dawn,10,4093,20,32744.0,25281.41,7462.59,Credit,Pending,"Roberts, Foley and Brown",heather29@example.com,13,No,0
795,ORD1795,2024-09-04,2024-09-07,CUST207,Stephanie Miller,Corporate,PROD9642,Notebook,Office Supplies,West,Wisconsin,New Danielle,6,769,0,4614.0,3350.02,1263.98,Cash,Cancelled,Smith-Ibarra,brittany72@example.org,15,No,0
796,ORD1796,2025-09-22,2025-09-24,CUST711,Sally Williams,Consumer,PROD9247,Juice Pack,Grocery,West,North Carolina,North Kevinchester,4,3737,0,14948.0,12342.98,2605.02,Cash,Returned,Washington LLC,bryan@example.com,27,No,0
797,ORD1797,2024-10-18,2024-10-21,CUST507,Maria Thompson,Home Office,PROD3751,Pen,Office Supplies,North,Arkansas,Hermanview,9,3787,5,32378.85,21606.38,10772.47,Cash,Returned,Harvey-Bradley,vwoods@example.com,2,Yes,15
798,ORD1798,2024-12-09,2024-12-12,CUST429,Natasha Fischer,Consumer,PROD3219,Sofa,Furniture,East,California,Port Amy,1,2007,0,2007.0,1473.39,533.61,Credit,Returned,Miller-French,nhood@example.org,28,No,0
799,ORD1799,2025-01-10,2025-01-15,CUST863,Candice Rasmussen,Consumer,PROD3469,Monitor,Electronics,East,Georgia,East Jillian,1,394,10,354.6,286.51,68.09,UPI,Delivered,"Cameron, Walker and Knight",williepatton@example.com,29,No,0
800,ORD1800,2024-06-28,2024-07-01,CUST627,William Bishop,Home Office,PROD6614,File Folder,Office Supplies,North,West Virginia,West Richardside,7,1560,0,10920.0,9399.91,1520.09,Credit,Pending,Vance-Miller,ashleyhoward@example.com,0,Yes,24
801,ORD1801,2025-07-05,2025-07-10,CUST415,Thomas Holloway,Corporate,PROD7809,Sofa,Furniture,East,Nebraska,Port Stephanie,8,770,10,5544.0,3662.18,1881.82,Cash,Returned,Jensen-Hughes,christinegalloway@example.com,22,No,0
802,ORD1802,2024-03-09,2024-03-14,CUST611,Laurie Bennett,Home Office,PROD4975,File Folder,Office Supplies,East,Vermont,Port John,9,1799,15,13762.35,9161.16,4601.19,Credit,Returned,Hendricks Inc,jcollier@example.net,14,No,0
803,ORD1803,2025-02-13,2025-02-20,CUST956,John Aguilar,Corporate,PROD6334,Pen,Office Supplies,West,Iowa,East Paultown,8,1863,10,13413.6,9733.92,3679.68,Net Banking,Cancelled,"Cook, Brown and Castro",emoore@example.net,25,No,0
804,ORD1804,2025-06-22,2025-06-29,CUST764,Brian Hickman,Home Office,PROD5833,Study Table,Furniture,West,Oregon,Port Micheleville,3,1687,0,5061.0,4148.05,912.95,Credit,Cancelled,"Grimes, Simpson and Beck",veronica40@example.org,29,No,0
805,ORD1805,2025-08-18,2025-08-24,CUST510,Christine Mendoza,Corporate,PROD3909,Bookshelf,Furniture,West,Arkansas,Ericburgh,8,2989,5,22716.4,19568.18,3148.22,Net Banking,Cancelled,"Lewis, Smith and Chandler",wrightsean@example.com,18,No,0
806,ORD1806,2026-02-20,2026-02-21,CUST462,Joanna Oconnell,Home Office,PROD1741,Calculator,Office Supplies,East,New Jersey,Johnsonburgh,8,259,20,1657.6,1293.4,364.2,Cash,Cancelled,"Hayes, Decker and Henderson",dkim@example.com,19,No,0
807,ORD1807,2026-02-08,2026-02-13,CUST304,David Daugherty,Consumer,PROD4937,Monitor,Electronics,West,Maine,Port Timothy,3,3455,20,8292.0,7138.1,1153.9,Cash,Cancelled,James-Edwards,brenda42@example.com,21,No,0
808,ORD1808,2025-06-29,2025-07-05,CUST732,Victoria Anderson,Home Office,PROD8366,Keyboard,Electronics,West,Maryland,Lake Caitlinside,2,1497,10,2694.6,2189.65,504.95,Credit,Returned,Martin-King,rangelsteven@example.org,9,Yes,11
809,ORD1809,2024-08-04,2024-08-07,CUST232,Shawn Andrews,Corporate,PROD7027,Calculator,Office Supplies,North,Tennessee,Port Joan,9,1302,15,9960.3,7766.41,2193.89,Credit,Pending,Johnson-Morgan,julie45@example.org,2,Yes,4
810,ORD1810,2024-12-06,2024-12-08,CUST776,Jessica Parker,Home Office,PROD9947,Dinning Table,Furniture,East,Pennsylvania,Lake Kimberly,1,357,0,357.0,309.61,47.39,Cash,Delivered,Chung Ltd,penajaclyn@example.com,20,No,0
811,ORD1811,2025-04-28,2025-04-29,CUST195,Christian Graham,Home Office,PROD8009,Study Table,Furniture,North,South Dakota,Hughesburgh,9,229,15,1751.85,1525.63,226.22,Credit,Returned,Williams-Wagner,pmiller@example.net,25,No,0
812,ORD1812,2025-06-06,2025-06-10,CUST672,Ann Donovan,Home Office,PROD8399,Mouse,Electronics,West,Louisiana,Haleybury,9,2807,5,23999.85,20394.23,3605.62,Cash,Pending,Dixon-Lozano,hullkayla@example.net,7,Yes,23
813,ORD1813,2025-08-22,2025-08-28,CUST857,Matthew Davis,Home Office,PROD2352,Keyboard,Electronics,East,Wyoming,Port Brandon,8,977,10,7034.4,5722.48,1311.92,Credit,Returned,Martinez-Collins,jonathan76@example.org,1,Yes,8
814,ORD1814,2026-01-28,2026-02-03,CUST358,Sarah Sosa,Corporate,PROD1492,Pen,Office Supplies,East,Kansas,New Jameshaven,9,2572,5,21990.6,18588.26,3402.34,Net Banking,Pending,Choi-Mason,wmullins@example.org,5,Yes,5
815,ORD1815,2025-11-19,2025-11-22,CUST126,Christian Henderson,Corporate,PROD2831,Laptop,Electronics,South,West Virginia,Castanedatown,4,2903,15,9870.2,6480.02,3390.18,Cash,Cancelled,Jimenez and Sons,sjohnson@example.net,30,No,0
816,ORD1816,2024-09-06,2024-09-08,CUST623,Jason Hanna,Consumer,PROD8006,Monitor,Electronics,West,Montana,Priceside,5,4379,20,17516.0,15037.88,2478.12,Credit,Pending,Savage-Fowler,mooremargaret@example.net,21,No,0
817,ORD1817,2024-11-22,2024-11-26,CUST249,Susan Brewer,Corporate,PROD9924,Monitor,Electronics,West,Kansas,Gonzalezland,5,2960,10,13320.0,8564.89,4755.11,UPI,Delivered,"Rodriguez, Oneal and Holmes",davidrichardson@example.com,0,Yes,2
818,ORD1818,2025-09-23,2025-09-28,CUST520,Melissa Lucas,Consumer,PROD6850,Sugar,Grocery,South,Wyoming,West Destiny,1,4951,5,4703.45,3821.23,882.22,Cash,Returned,Hernandez Group,mary32@example.net,17,No,0
819,ORD1819,2025-01-12,2025-01-16,CUST229,Robert Perkins,Consumer,PROD9440,Sofa,Furniture,East,Maine,Penafurt,7,772,20,4323.2,3752.25,570.95,Net Banking,Pending,"Rodriguez, Price and Soto",liupamela@example.org,4,Yes,3
820,ORD1820,2024-08-13,2024-08-14,CUST315,Gregory Garner,Corporate,PROD6731,Stapler,Office Supplies,South,West Virginia,New Robert,5,2335,15,9923.75,8390.16,1533.59,Credit,Cancelled,Russell-Nelson,wrightmichelle@example.com,4,Yes,13
821,ORD1821,2026-01-26,2026-01-29,CUST988,Andrew Newman,Consumer,PROD3813,Office Chair,Furniture,South,Nebraska,Lake Greg,6,869,0,5214.0,4087.32,1126.68,Net Banking,Delivered,"Baker, Donovan and Meyer",clarkereginald@example.net,4,Yes,30
822,ORD1822,2024-11-20,2024-11-25,CUST165,Krista Turner,Home Office,PROD8232,Sugar,Grocery,North,Kansas,North Christopher,8,3689,10,26560.8,22057.69,4503.11,UPI,Pending,Lynn Group,stewartpatricia@example.org,27,No,0
823,ORD1823,2024-11-14,2024-11-16,CUST917,Robert Cruz,Consumer,PROD2460,Stapler,Office Supplies,East,Washington,North Christopherfurt,8,1060,5,8056.0,5941.88,2114.12,UPI,Delivered,Miller Ltd,brianbeltran@example.net,9,Yes,20
824,ORD1824,2024-07-09,2024-07-13,CUST774,Daniel Mueller,Home Office,PROD6525,Juice Pack,Grocery,South,Oregon,East Lisa,2,4076,15,6929.2,4262.28,2666.92,Cash,Pending,"Jacobson, Banks and Roberts",sheilapalmer@example.com,6,Yes,13
825,ORD1825,2024-05-30,2024-06-01,CUST783,Grant Rowland,Corporate,PROD6252,Cooking Oil,Grocery,West,Louisiana,New Shannonside,5,2881,10,12964.5,10978.27,1986.23,Cash,Cancelled,Olson-Griffith,agonzalez@example.org,30,No,0
826,ORD1826,2024-08-01,2024-08-05,CUST130,Eric Dunlap,Consumer,PROD8217,Laptop,Electronics,West,Arizona,Michaelburgh,7,2781,20,15573.6,12585.84,2987.76,Cash,Cancelled,Henderson Ltd,barbara88@example.org,30,No,0
827,ORD1827,2024-03-21,2024-03-22,CUST154,Antonio Griffin,Home Office,PROD9329,Notebook,Office Supplies,South,Louisiana,Port Robert,1,4139,5,3932.05,2612.85,1319.2,Credit,Pending,"Marshall, Potter and Perry",samantha63@example.com,27,No,0
828,ORD1828,2025-09-30,2025-10-06,CUST832,Vanessa Solis,Home Office,PROD9588,Keyboard,Electronics,South,North Dakota,West Julie,7,4115,15,24484.25,21336.15,3148.1,Credit,Delivered,Carrillo-Munoz,cblevins@example.com,25,No,0
829,ORD1829,2025-10-12,2025-10-19,CUST680,Catherine Brooks,Consumer,PROD7973,File Folder,Office Supplies,West,Florida,Cunninghamtown,4,1102,0,4408.0,2705.61,1702.39,Cash,Pending,Smith-Garcia,melissa88@example.org,11,No,0
830,ORD1830,2025-07-25,2025-07-29,CUST502,Amy Wolf,Home Office,PROD6784,Juice Pack,Grocery,West,Rhode Island,Brandiborough,2,2562,15,4355.4,2795.71,1559.69,UPI,Returned,Garcia Inc,alopez@example.com,26,No,0
831,ORD1831,2025-09-12,2025-09-18,CUST877,Angela Weiss,Corporate,PROD7207,Sofa,Furniture,North,Wyoming,East David,4,3190,10,11484.0,9209.94,2274.06,UPI,Returned,"Jones, Schaefer and Mendoza",andrewsims@example.org,0,Yes,1
832,ORD1832,2025-04-18,2025-04-23,CUST523,Joseph Boyer,Corporate,PROD2632,Laptop,Electronics,East,Montana,South Karen,6,353,10,1906.2,1432.6,473.6,Credit,Returned,Gutierrez and Sons,barrettnancy@example.net,30,No,0
833,ORD1833,2025-03-28,2025-04-04,CUST884,Shannon Neal,Home Office,PROD8748,Snacks,Grocery,South,West Virginia,East Caitlinton,8,4494,5,34154.4,24724.56,9429.84,Cash,Returned,Wiley-Martin,erica08@example.org,3,Yes,21
834,ORD1834,2024-04-19,2024-04-20,CUST930,Austin Cruz MD,Home Office,PROD6685,Sugar,Grocery,North,North Dakota,Estradashire,9,4867,20,35042.4,28430.95,6611.45,Cash,Cancelled,Thompson LLC,antonioguerra@example.org,11,No,0
835,ORD1835,2024-12-05,2024-12-11,CUST769,Kyle Jones,Consumer,PROD8238,Calculator,Office Supplies,North,Idaho,Brockhaven,1,2435,15,2069.75,1631.66,438.09,Cash,Delivered,Davis-Douglas,mikewashington@example.net,29,No,0
836,ORD1836,2024-10-26,2024-10-28,CUST401,Linda Bernard,Consumer,PROD6578,Notebook,Office Supplies,West,Idaho,West Stephenborough,7,3509,0,24563.0,21555.14,3007.86,Cash,Cancelled,Holland LLC,acooper@example.org,5,Yes,13
837,ORD1837,2024-12-24,2024-12-28,CUST524,Michael Riley,Consumer,PROD2293,Calculator,Office Supplies,North,Minnesota,Roymouth,4,2911,5,11061.8,7736.32,3325.48,Credit,Delivered,Cummings-Ramos,lindsay73@example.com,4,Yes,11
838,ORD1838,2025-01-16,2025-01-20,CUST903,Stephen Reyes,Corporate,PROD2049,Study Table,Furniture,West,Kentucky,West Angelaport,3,375,15,956.25,678.08,278.17,Credit,Delivered,"Hayes, Adams and Berg",tylervance@example.com,21,No,0
839,ORD1839,2025-05-10,2025-05-11,CUST290,Matthew Glover,Home Office,PROD2715,Keyboard,Electronics,East,Alabama,Brandonshire,3,2765,0,8295.0,5972.27,2322.73,Credit,Cancelled,Robinson-Wilson,jenniferwillis@example.com,19,No,0
840,ORD1840,2024-03-17,2024-03-18,CUST925,Timothy Bishop,Home Office,PROD5456,Stapler,Office Supplies,West,Alaska,South Valerie,2,4441,5,8437.9,7424.17,1013.73,Credit,Cancelled,"Young, Crawford and Lewis",kramerjames@example.net,25,No,0
841,ORD1841,2024-10-16,2024-10-23,CUST613,Kenneth Willis,Consumer,PROD3118,File Folder,Office Supplies,North,Virginia,North Jimmy,5,4333,15,18415.25,15869.27,2545.98,UPI,Returned,Chapman-Wood,petersallison@example.net,15,No,0
842,ORD1842,2025-08-07,2025-08-10,CUST502,Shannon Williams,Home Office,PROD3084,Sofa,Furniture,East,Wyoming,Mcleantown,9,189,10,1530.9,1079.73,451.17,UPI,Returned,Peck Group,jennifermills@example.com,12,No,0
843,ORD1843,2025-04-14,2025-04-20,CUST125,Michael Davis,Corporate,PROD4460,Snacks,Grocery,East,Missouri,Woodtown,3,2710,5,7723.5,6918.29,805.21,Net Banking,Returned,Hill Group,wilsonsusan@example.com,21,No,0
844,ORD1844,2024-07-14,2024-07-17,CUST407,Edward Pacheco,Consumer,PROD5123,Headphone,Electronics,West,Hawaii,Lake Stephanie,6,1166,20,5596.8,3804.68,1792.12,Net Banking,Pending,Thomas-Stone,tinarodriguez@example.org,19,No,0
845,ORD1845,2024-07-31,2024-08-02,CUST487,Larry Blake,Home Office,PROD9931,Sugar,Grocery,West,Alaska,East Billyside,5,1768,15,7514.0,6475.58,1038.42,Net Banking,Returned,Johnston-Reed,christophergonzalez@example.com,14,No,0
846,ORD1846,2024-10-26,2024-10-29,CUST384,Susan Johnson,Home Office,PROD2492,Laptop,Electronics,East,North Dakota,Port Kennethberg,5,1359,0,6795.0,4598.84,2196.16,Net Banking,Delivered,Hall-Gross,nicolegomez@example.org,16,No,0
847,ORD1847,2024-05-08,2024-05-13,CUST795,Brent Carrillo,Corporate,PROD2002,Study Table,Furniture,North,Vermont,Danielton,1,1654,20,1323.2,1003.72,319.48,Net Banking,Pending,Gentry Inc,ryannicole@example.com,5,Yes,1
848,ORD1848,2024-04-10,2024-04-12,CUST717,Kevin King,Home Office,PROD9542,Bookshelf,Furniture,West,Washington,New Rebecca,1,1350,15,1147.5,932.92,214.58,UPI,Pending,Cherry-Rasmussen,kimberly94@example.org,20,No,0
849,ORD1849,2024-05-23,2024-05-27,CUST620,Melanie Rivera,Consumer,PROD9218,Dinning Table,Furniture,North,Minnesota,East Brittanyton,3,4208,15,10730.4,8435.89,2294.51,Net Banking,Pending,Stevens-White,schmidtjonathon@example.net,6,Yes,14
850,ORD1850,2024-04-24,2024-04-27,CUST210,Kenneth Wall,Corporate,PROD8183,Pen,Office Supplies,East,Connecticut,South Andrewhaven,4,4194,5,15937.2,11360.27,4576.93,UPI,Cancelled,Espinoza and Sons,thomaskeith@example.net,21,No,0
851,ORD1851,2025-05-22,2025-05-25,CUST729,Daryl Williams,Consumer,PROD3864,Monitor,Electronics,North,Delaware,Smithport,5,277,20,1108.0,982.14,125.86,Credit,Delivered,Hughes-Johnson,kimberly56@example.org,11,No,0
852,ORD1852,2025-04-03,2025-04-07,CUST321,Dustin Young,Corporate,PROD2755,Calculator,Office Supplies,South,Texas,Seanside,9,702,5,6002.1,3773.15,2228.95,Credit,Returned,"Roberts, Haynes and Reed",thomas38@example.com,3,Yes,13
853,ORD1853,2025-04-25,2025-04-29,CUST716,Karen Smith,Consumer,PROD9176,Rice Bag,Grocery,South,California,Christopherchester,9,1672,10,13543.2,11064.86,2478.34,Cash,Cancelled,Murphy-Howell,kennethfaulkner@example.com,15,No,0
854,ORD1854,2024-06-28,2024-07-04,CUST504,Susan Wheeler,Home Office,PROD1909,Calculator,Office Supplies,South,New Mexico,Lake Glennborough,4,2676,10,9633.6,8416.25,1217.35,Cash,Pending,"Harmon, Harrell and Goodwin",veronicaromero@example.org,25,No,0
855,ORD1855,2025-04-17,2025-04-22,CUST832,Anne Lee,Corporate,PROD5760,Keyboard,Electronics,West,Washington,Lake Sandra,8,3033,20,19411.2,17295.7,2115.5,Cash,Delivered,Franklin Group,nproctor@example.net,15,No,0
856,ORD1856,2025-02-12,2025-02-15,CUST308,Cindy Conner,Consumer,PROD6661,Rice Bag,Grocery,West,Missouri,Williamsview,10,3303,0,33030.0,21181.97,11848.03,UPI,Pending,"Sullivan, Lang and Tucker",masonjoy@example.net,15,No,0
857,ORD1857,2024-06-06,2024-06-13,CUST650,Lisa Levy,Corporate,PROD5467,Monitor,Electronics,South,South Carolina,Joneshaven,4,1010,15,3434.0,2667.04,766.96,Cash,Pending,Rivera Group,marc74@example.org,16,No,0
858,ORD1858,2025-08-18,2025-08-25,CUST200,Maxwell Wallace,Corporate,PROD6414,Stapler,Office Supplies,South,Iowa,West John,6,617,15,3146.7,2508.13,638.57,Net Banking,Cancelled,"Williams, Peterson and Drake",dianemoore@example.com,9,Yes,4
859,ORD1859,2025-07-28,2025-08-03,CUST771,Louis Jackson,Consumer,PROD6291,Cooking Oil,Grocery,South,Virginia,West Kayla,8,4443,15,30212.4,25878.6,4333.8,Credit,Returned,"Howell, White and Lewis",normandavid@example.org,10,No,0
860,ORD1860,2025-12-08,2025-12-10,CUST430,Alicia Key,Home Office,PROD2925,Pen,Office Supplies,East,Montana,Charlesside,6,3440,0,20640.0,17233.44,3406.56,Credit,Returned,Brennan-Fletcher,jessicaruiz@example.com,26,No,0
861,ORD1861,2026-01-30,2026-02-05,CUST690,Stephanie Howell,Consumer,PROD5146,Pen,Office Supplies,West,North Dakota,South Juliamouth,10,979,0,9790.0,7469.49,2320.51,UPI,Cancelled,Williams-Cohen,traci72@example.net,5,Yes,0
862,ORD1862,2024-11-06,2024-11-11,CUST418,Courtney Cohen,Home Office,PROD3393,Study Table,Furniture,North,Tennessee,Harperside,9,4358,15,33338.7,24823.6,8515.1,Credit,Delivered,"Ray, Baker and Johnson",farmerkimberly@example.org,3,Yes,30
863,ORD1863,2025-07-22,2025-07-29,CUST111,Emily Chambers,Home Office,PROD5254,Stapler,Office Supplies,East,Hawaii,Lake Karen,9,1370,15,10480.5,6400.63,4079.87,Cash,Pending,"Ryan, Harris and Bryant",bsantana@example.org,2,Yes,17
864,ORD1864,2025-04-17,2025-04-23,CUST987,Jaime Johnson III,Home Office,PROD4633,Headphone,Electronics,North,Oregon,Markfort,5,306,5,1453.5,1030.02,423.48,Cash,Delivered,Perkins-Dickerson,kcameron@example.org,27,No,0
865,ORD1865,2026-01-19,2026-01-26,CUST967,Morgan Sanders,Consumer,PROD2364,Monitor,Electronics,North,California,South Edward,5,1584,20,6336.0,4715.61,1620.39,UPI,Returned,Williams-Taylor,mackandrew@example.com,12,No,0
866,ORD1866,2026-02-25,2026-03-03,CUST494,Calvin Benton,Consumer,PROD5454,Notebook,Office Supplies,East,South Carolina,West Rebecca,7,3294,0,23058.0,14890.25,8167.75,Credit,Returned,Patterson-Cohen,leslie79@example.net,13,No,0
867,ORD1867,2024-05-05,2024-05-06,CUST168,Eric Harmon,Home Office,PROD7673,Monitor,Electronics,South,South Dakota,East Leslieside,4,1827,15,6211.8,4388.79,1823.01,Net Banking,Returned,Williams and Sons,baileytracy@example.net,18,No,0
868,ORD1868,2025-09-14,2025-09-17,CUST198,Dr. Alexis Flores,Consumer,PROD5277,Sugar,Grocery,East,Maryland,Bowmanland,7,2373,0,16611.0,10755.45,5855.55,UPI,Cancelled,Stewart-Davis,ortizjennifer@example.com,5,Yes,14
869,ORD1869,2026-01-19,2026-01-21,CUST299,Scott Hall,Corporate,PROD8506,Snacks,Grocery,South,Virginia,New Benjamin,10,2994,5,28443.0,19717.25,8725.75,Cash,Pending,"Hess, Landry and Hampton",christina95@example.com,9,Yes,17
870,ORD1870,2025-05-24,2025-05-29,CUST151,Patricia Jones,Consumer,PROD9344,Study Table,Furniture,West,Alabama,Perezchester,5,1077,10,4846.5,4246.74,599.76,Credit,Delivered,Hicks Group,aaronbrown@example.com,29,No,0
871,ORD1871,2024-09-24,2024-09-26,CUST365,Christina Humphrey,Corporate,PROD9530,Dinning Table,Furniture,West,Missouri,Port Patrick,8,788,20,5043.2,4492.44,550.76,Net Banking,Cancelled,Alvarado-Gray,singletonthomas@example.net,7,Yes,23
872,ORD1872,2025-10-06,2025-10-12,CUST793,Calvin White,Consumer,PROD5343,Stapler,Office Supplies,South,Nevada,Williamsport,3,3421,5,9749.85,7604.68,2145.17,UPI,Cancelled,Jackson Group,clarkscott@example.net,19,No,0
873,ORD1873,2026-02-18,2026-02-21,CUST870,Brian Hamilton,Corporate,PROD3418,Dinning Table,Furniture,West,New Mexico,Cynthiaside,3,3449,10,9312.3,7567.3,1745.0,UPI,Returned,"Hernandez, Greene and Sutton",conniegrant@example.org,30,No,0
874,ORD1874,2025-09-27,2025-10-02,CUST916,Dana Torres,Corporate,PROD1623,File Folder,Office Supplies,West,Kansas,Ryanland,6,3853,15,19650.3,12087.16,7563.14,Credit,Cancelled,Soto-Lynch,kholmes@example.org,0,Yes,20
875,ORD1875,2025-07-22,2025-07-25,CUST285,Paula Jones,Corporate,PROD4665,Sugar,Grocery,East,Mississippi,North Alexanderhaven,2,2258,5,4290.2,3630.0,660.2,Credit,Pending,"Gallegos, Chang and Wilson",guerrerojeffrey@example.com,11,No,0
876,ORD1876,2025-10-21,2025-10-23,CUST196,Brent Brock,Home Office,PROD9966,Office Chair,Furniture,East,Rhode Island,New Jasonborough,4,2972,20,9510.4,6691.41,2818.99,Net Banking,Delivered,"Thompson, Turner and Brooks",nguyenkimberly@example.com,16,No,0
877,ORD1877,2025-06-29,2025-07-01,CUST196,Jeffery Washington,Home Office,PROD2968,Dinning Table,Furniture,North,Rhode Island,Lauraville,2,4916,10,8848.8,5315.94,3532.86,Net Banking,Returned,Martinez-Foster,johnsonedward@example.net,5,Yes,13
878,ORD1878,2024-03-18,2024-03-20,CUST332,Micheal Patel,Consumer,PROD9294,Stapler,Office Supplies,West,North Carolina,North Sandra,3,3295,15,8402.25,7300.78,1101.47,Cash,Pending,Mcmillan-Gibbs,linda09@example.org,15,No,0
879,ORD1879,2025-04-26,2025-04-30,CUST598,Kayla Wiley,Corporate,PROD2805,Notebook,Office Supplies,South,Virginia,East Joshuaburgh,3,3473,10,9377.1,7217.37,2159.73,Credit,Returned,Warner Inc,castillodaniel@example.com,13,No,0
880,ORD1880,2025-01-22,2025-01-24,CUST619,Charles Robinson,Consumer,PROD2121,Cooking Oil,Grocery,West,Connecticut,Nicholsside,7,1874,0,13118.0,9679.63,3438.37,Cash,Cancelled,Smith-Novak,reginaldweaver@example.org,18,No,0
881,ORD1881,2024-10-14,2024-10-21,CUST927,Jordan Long,Corporate,PROD6826,Laptop,Electronics,South,California,Kyleburgh,6,3017,20,14481.6,9509.99,4971.61,UPI,Returned,Martin LLC,ihumphrey@example.org,30,No,0
882,ORD1882,2025-10-22,2025-10-28,CUST440,Beth Mathews,Home Office,PROD1413,File Folder,Office Supplies,West,Georgia,Port Shannonview,6,4350,15,22185.0,17666.19,4518.81,UPI,Returned,Giles PLC,yobrien@example.org,10,No,0
883,ORD1883,2025-11-28,2025-12-04,CUST713,Cole Lee,Corporate,PROD9228,Stapler,Office Supplies,West,Michigan,Ericatown,2,546,20,873.6,744.22,129.38,Cash,Pending,"Robinson, Francis and Marks",castilloandrew@example.net,23,No,0
884,ORD1884,2026-01-16,2026-01-17,CUST867,Priscilla Thompson,Consumer,PROD7618,Office Chair,Furniture,East,Rhode Island,Pattonside,10,3582,10,32238.0,22559.54,9678.46,Cash,Returned,"Fox, Moyer and Shaw",meredithmays@example.org,17,No,0
885,ORD1885,2025-02-03,2025-02-06,CUST367,Jonathan Carroll,Corporate,PROD2220,Study Table,Furniture,South,Alaska,Lake Daniellefort,4,3587,20,11478.4,9676.64,1801.76,Cash,Cancelled,Gilbert-Dickerson,johnsoncassandra@example.net,19,No,0
886,ORD1886,2024-06-29,2024-07-04,CUST113,Karen Brown,Corporate,PROD3432,Study Table,Furniture,South,Delaware,Ibarraton,3,4845,5,13808.25,12331.68,1476.57,Cash,Delivered,Brown Inc,liucharles@example.net,18,No,0
887,ORD1887,2025-12-23,2025-12-24,CUST163,Kimberly Dixon,Corporate,PROD6521,Sofa,Furniture,North,Rhode Island,Stevensmouth,9,2664,0,23976.0,21002.8,2973.2,Cash,Pending,Gibson Group,natashamartinez@example.org,18,No,0
888,ORD1888,2025-07-29,2025-08-02,CUST711,Sherri Peck,Corporate,PROD2695,Sugar,Grocery,West,West Virginia,New Maria,6,821,5,4679.7,3759.88,919.82,UPI,Cancelled,"House, Smith and Terry",emilymorrison@example.org,30,No,0
889,ORD1889,2025-06-13,2025-06-18,CUST920,Cheryl White MD,Corporate,PROD2848,Notebook,Office Supplies,North,Illinois,North Jessica,3,724,20,1737.6,1349.14,388.46,Credit,Returned,"Benton, Richardson and Calderon",mschwartz@example.net,10,No,0
890,ORD1890,2025-11-30,2025-12-05,CUST915,Calvin Wright,Consumer,PROD8262,Juice Pack,Grocery,North,Arkansas,North Yvonne,2,4614,5,8766.6,5979.14,2787.46,Net Banking,Pending,French-Holmes,kevin84@example.com,11,No,0
891,ORD1891,2025-10-09,2025-10-11,CUST701,Kathryn Norris,Corporate,PROD9152,Pen,Office Supplies,North,Iowa,South Dana,5,3306,0,16530.0,13924.99,2605.01,Cash,Delivered,Robinson-Coleman,stacy37@example.org,29,No,0
